Kota Asal,Kota Tujuan,Jenis Kendaraan,Nama Kendaraan,Kelas,Jam Berangkat,Jam Tiba,Harga,Durasi Perjalanan
Bandung,Garut,Kereta,Cikuray 268A,Ekonomi,21:09,22:19,45000,70
Bandung,Garut,Kereta,Cikuray 268A,Ekonomi,21:09,22:02,45000,53
Bandung,Bandung,Kereta,Lodaya 93,Eksekutif,01:24,02:58,470000,94
Bandung,Bandung,Kereta,Lodaya 93,Eksekutif,01:24,03:10,410000,106
Bandung,Cirebon,Kereta,Harina 126,Ekonomi,20:55,00:56,225000,241
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:10,230000,95
Bandung,Bandung,Kereta,Serayu 255,Ekonomi,22:00,00:46,63000,166
Bandung,Bandung,Kereta,Pangandaran Panoramic 7027PC,Eksekutif,18:42,21:39,425000,177
Bandung,Bandung,Kereta,Pangandaran 7027A,Eksekutif,18:42,21:39,130000,177
Bandung,Bandung,Kereta,Pangandaran 7027A,Ekonomi,18:42,21:39,105000,177
Bandung,Bandung,Kereta,Pangandaran Panoramic 7027PC,Eksekutif,18:42,21:25,425000,163
Bandung,Bandung,Kereta,Pangandaran 7027A,Eksekutif,18:42,21:25,130000,163
Bandung,Bandung,Kereta,Pangandaran 7027A,Ekonomi,18:42,21:25,105000,163
Bandung,Bandung,Kereta,Pangandaran 7027A,Eksekutif,18:42,22:10,130000,208
Bandung,Bandung,Kereta,Pangandaran 7027A,Ekonomi,18:42,22:10,105000,208
Bandung,Bandung,Kereta,Pangandaran Panoramic 7027PC,Eksekutif,18:42,22:10,425000,208
Bandung,Bandung,Kereta,Pasundan 239,Ekonomi,17:27,19:28,140000,121
Bandung,Bandung,Kereta,Pasundan 239,Ekonomi,17:27,19:28,175000,121
Bandung,Bandung,Kereta,Pasundan 239,Ekonomi,17:27,19:28,160000,121
Bandung,Bandung,Kereta,Pasundan 239,Ekonomi,17:27,19:28,170000,121
Bandung,Bandung,Kereta,Pasundan 239,Ekonomi,17:27,19:28,165000,121
Bandung,Bandung,Kereta,Pasundan 239,Ekonomi,17:27,19:28,150000,121
Bandung,Bandung,Kereta,Argo Wilis Panoramic 5PC,Eksekutif,16:28,18:08,700000,100
Bandung,Bandung,Kereta,Argo Wilis 5,Eksekutif,16:28,18:08,550000,100
Bandung,Bandung,Kereta,Argo Wilis 5,Eksekutif,16:28,18:08,490000,100
Bandung,Bandung,Kereta,Argo Wilis 5,Eksekutif,16:28,18:08,475000,100
Bandung,Bandung,Kereta,Argo Wilis 5,Eksekutif,16:28,18:08,385000,100
Bandung,Bandung,Kereta,Argo Wilis 5,Eksekutif,16:28,18:08,400000,100
Bandung,Bandung,Kereta,Argo Wilis 5,Eksekutif,16:28,18:08,445000,100
Bandung,Bandung,Kereta,Serayu 255,Ekonomi,22:00,00:12,63000,132
Bandung,Bandung,Kereta,Malabar 7013A,Eksekutif,16:05,17:58,395000,113
Bandung,Kebumen,Kereta,Lodaya 92,Eksekutif,06:55,12:41,430000,346
Bandung,Kebumen,Kereta,Lodaya 92,Ekonomi,06:55,12:41,290000,346
Bandung,Kebumen,Kereta,Malabar 122,Ekonomi,17:20,22:51,265000,331
Bandung,Kebumen,Kereta,Pasundan 240,Ekonomi,10:15,16:40,145000,385
Bandung,Kebumen,Kereta,Pasundan 240,Ekonomi,10:15,16:40,175000,385
Bandung,Kebumen,Kereta,Pasundan 240,Ekonomi,10:15,16:40,170000,385
Bandung,Kebumen,Kereta,Pasundan 240,Ekonomi,10:15,16:40,160000,385
Bandung,Kebumen,Kereta,Pasundan 240,Ekonomi,10:15,16:40,165000,385
Bandung,Kebumen,Kereta,Malabar 7014A,Eksekutif,10:02,15:29,395000,327
Bandung,Kebumen,Kereta,Malabar 7014A,Eksekutif,10:02,15:29,450000,327
Bandung,Kebumen,Kereta,Malabar 7014A,Ekonomi,10:02,15:29,225000,327
Bandung,Kebumen,Kereta,Malabar 7014A,Ekonomi,10:02,15:29,250000,327
Bandung,Kebumen,Kereta,Malabar 7014A,Eksekutif,09:50,15:29,450000,339
Bandung,Kebumen,Kereta,Malabar 7014A,Ekonomi,09:50,15:29,225000,339
Bandung,Kebumen,Kereta,Malabar 7014A,Eksekutif,09:50,15:29,395000,339
Bandung,Kebumen,Kereta,Malabar 7014A,Ekonomi,09:50,15:29,250000,339
Bandung,Kebumen,Kereta,Lodaya 92,Eksekutif,07:06,12:41,490000,335
Bandung,Kebumen,Kereta,Lodaya 92,Eksekutif,07:06,12:41,430000,335
Bandung,Kebumen,Kereta,Lodaya 92,Eksekutif,07:06,12:41,470000,335
Bandung,Kebumen,Kereta,Lodaya 92,Ekonomi,07:06,12:41,300000,335
Bandung,Kebumen,Kereta,Lodaya 92,Ekonomi,07:06,12:41,310000,335
Bandung,Kebumen,Kereta,Lodaya 92,Ekonomi,07:06,12:41,290000,335
Bandung,Kebumen,Kereta,Lodaya 92,Ekonomi,06:55,12:41,310000,346
Bandung,Kebumen,Kereta,Lodaya 92,Eksekutif,06:55,12:41,490000,346
Bandung,Kebumen,Kereta,Lodaya 92,Eksekutif,06:55,12:41,470000,346
Bandung,Kebumen,Kereta,Lodaya 92,Ekonomi,06:55,12:41,300000,346
Bandung,Bandung,Kereta,Lodaya 94,Eksekutif,19:11,20:50,410000,99
Bandung,Bandung,Kereta,Malabar 7013A,Eksekutif,16:05,17:58,450000,113
Bandung,Bandung,Kereta,Malabar 7013A,Ekonomi,16:05,17:58,250000,113
Bandung,Bandung,Kereta,Malabar 121,Eksekutif,04:15,06:06,465000,111
Bandung,Bandung,Kereta,Malabar 121,Eksekutif,04:15,06:06,505000,111
Bandung,Bandung,Kereta,Malabar 121,Ekonomi,04:15,06:06,265000,111
Bandung,Bandung,Kereta,Malabar 121,Eksekutif,04:15,05:54,465000,99
Bandung,Bandung,Kereta,Malabar 121,Eksekutif,04:15,05:54,520000,99
Bandung,Bandung,Kereta,Malabar 121,Eksekutif,04:15,05:54,505000,99
Bandung,Bandung,Kereta,Malabar 121,Ekonomi,04:15,05:54,270000,99
Bandung,Bandung,Kereta,Malabar 121,Ekonomi,04:15,05:54,280000,99
Bandung,Bandung,Kereta,Malabar 121,Ekonomi,04:15,05:54,265000,99
Bandung,Bandung,Kereta,Kahuripan 237,Ekonomi,03:55,05:36,80000,101
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:23,260000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Eksekutif,03:35,05:23,380000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:23,230000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Eksekutif,03:35,05:23,390000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Eksekutif,03:35,05:23,350000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:23,250000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:23,255000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:23,240000,108
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:10,250000,95
Bandung,Bandung,Kereta,Mutiara Selatan 85,Eksekutif,03:35,05:10,390000,95
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:10,240000,95
Bandung,Bandung,Kereta,Mutiara Selatan 85,Ekonomi,03:35,05:10,260000,95
Bandung,Bandung,Kereta,Mutiara Selatan 85,Eksekutif,03:35,05:10,380000,95
Bandung,Bandung,Kereta,Malabar 121,Ekonomi,04:15,06:06,270000,111
Bandung,Bandung,Kereta,Malabar 7013A,Ekonomi,16:05,17:58,225000,113
Bandung,Bandung,Kereta,Malabar 121,Eksekutif,04:15,06:06,520000,111
Bandung,Bandung,Kereta,Turangga 65,Eksekutif,04:37,06:17,390000,100
Bandung,Bandung,Kereta,Malabar 7013A,Eksekutif,16:05,17:48,450000,103
Bandung,Bandung,Kereta,Malabar 7013A,Eksekutif,16:05,17:48,395000,103
Bandung,Bandung,Kereta,Malabar 7013A,Ekonomi,16:05,17:48,225000,103
Bandung,Bandung,Kereta,Malabar 7013A,Ekonomi,16:05,17:48,250000,103
Bandung,Bandung,Kereta,Kutojaya Selatan 259,Ekonomi,15:34,17:08,58000,94
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:20,280000,109
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:20,290000,109
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,13:31,15:20,490000,109
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:20,300000,109
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:20,310000,109
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,13:31,15:20,430000,109
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,13:31,15:20,470000,109
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,13:31,15:09,490000,98
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,13:31,15:09,470000,98
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:09,290000,98
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:09,280000,98
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:09,310000,98
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,13:31,15:09,430000,98
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,13:31,15:09,300000,98
Bandung,Bandung,Kereta,Turangga 65,Eksekutif,04:37,06:17,405000,100
Bandung,Bandung,Kereta,Turangga 65,Eksekutif,04:37,06:17,360000,100
Bandung,Bandung,Kereta,Turangga Panoramic 65PC,Eksekutif,04:37,06:17,750000,100
Bandung,Bandung,Kereta,Turangga 65,Eksekutif,04:37,06:17,450000,100
Bandung,Bandung,Kereta,Malabar 121,Ekonomi,04:15,06:06,280000,111
Bandung,Bandung,Kereta,Lodaya 94,Ekonomi,19:11,20:50,290000,99
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:13,23:44,320000,391
Bandung,Garut,Kereta,Lodaya 94,Eksekutif,19:11,20:16,380000,65
Bandung,Karawang,Kereta,Papandayan 7047A,Eksekutif,15:12,16:52,200000,100
Bandung,Jakarta,Kereta,Serayu 255,Ekonomi,00:48,04:07,63000,199
Bandung,Jakarta,Kereta,Serayu 255,Ekonomi,00:48,03:55,63000,187
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Ekonomi,05:25,08:08,150000,163
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Eksekutif,05:25,08:08,200000,163
Bandung,Jakarta,Kereta,Argo Parahyangan Panoramic 43PC,Eksekutif,05:25,08:25,400000,180
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Ekonomi,05:25,08:25,150000,180
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Eksekutif,05:25,08:25,200000,180
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Ekonomi,05:37,08:08,150000,151
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Eksekutif,05:37,08:08,200000,151
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Eksekutif,05:37,08:25,200000,168
Bandung,Jakarta,Kereta,Argo Parahyangan Panoramic 43PC,Eksekutif,05:37,08:25,400000,168
Bandung,Jakarta,Kereta,Argo Parahyangan 43A,Ekonomi,05:37,08:25,150000,168
Bandung,Jakarta,Kereta,Cikuray 267,Ekonomi,08:18,12:22,45000,244
Bandung,Jakarta,Kereta,Cikuray 267,Ekonomi,08:18,12:35,45000,257
Bandung,Jakarta,Kereta,Cikuray 267,Ekonomi,08:32,12:35,45000,243
Bandung,Jakarta,Kereta,Cikuray 267,Ekonomi,08:32,12:22,45000,230
Bandung,Karawang,Kereta,Papandayan Panoramic 7047PC,Eksekutif,15:12,16:52,425000,100
Bandung,Jakarta,Kereta,Cikuray 267,Ekonomi,08:45,12:35,45000,230
Bandung,Karawang,Kereta,Papandayan 7047A,Ekonomi,15:12,16:52,150000,100
Bandung,Karawang,Kereta,Papandayan Panoramic 7047PC,Eksekutif,15:00,16:52,425000,112
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,21:09,08:09,630000,660
Bandung,Surabaya,Kereta,Harina 126,Ekonomi,21:09,08:09,350000,660
Bandung,Surabaya,Kereta,Harina 126,Ekonomi,21:09,08:09,370000,660
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,21:09,08:09,540000,660
Bandung,Sragen,Kereta,Pasundan 240,Ekonomi,10:15,19:42,270000,567
Bandung,Sragen,Kereta,Pasundan 240,Ekonomi,10:15,19:42,290000,567
Bandung,Sragen,Kereta,Pasundan 240,Ekonomi,10:15,19:42,280000,567
Bandung,Karawang,Kereta,Serayu 255,Ekonomi,00:48,02:50,63000,122
Bandung,Karawang,Kereta,Cikuray 267,Ekonomi,08:18,11:26,45000,188
Bandung,Karawang,Kereta,Cikuray 267,Ekonomi,08:32,11:26,45000,174
Bandung,Karawang,Kereta,Cikuray 267,Ekonomi,08:45,11:26,45000,161
Bandung,Karawang,Kereta,Serayu 251,Ekonomi,12:47,15:18,63000,151
Bandung,Karawang,Kereta,Serayu 251,Ekonomi,13:14,15:18,63000,124
Bandung,Karawang,Kereta,Papandayan Panoramic 7047PC,Eksekutif,14:39,16:52,425000,133
Bandung,Karawang,Kereta,Papandayan 7047A,Eksekutif,14:39,16:52,200000,133
Bandung,Karawang,Kereta,Papandayan 7047A,Ekonomi,14:39,16:52,150000,133
Bandung,Karawang,Kereta,Papandayan 7047A,Eksekutif,15:00,16:52,200000,112
Bandung,Karawang,Kereta,Papandayan 7047A,Ekonomi,15:00,16:52,150000,112
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,21:09,08:09,580000,660
Bandung,Jakarta,Kereta,Cikuray 267,Ekonomi,08:45,12:22,45000,217
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Ekonomi,09:35,12:28,150000,173
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:37,510000,175
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:37,380000,175
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:37,435000,175
Bandung,Jakarta,Kereta,Argo Parahyangan 39B,Eksekutif,11:42,14:37,200000,175
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:37,410000,175
Bandung,Jakarta,Kereta,Serayu 251,Ekonomi,12:47,16:24,63000,217
Bandung,Jakarta,Kereta,Serayu 251,Ekonomi,12:47,16:36,63000,229
Bandung,Jakarta,Kereta,Serayu 251,Ekonomi,13:14,16:36,63000,202
Bandung,Jakarta,Kereta,Serayu 251,Ekonomi,13:14,16:24,63000,190
Bandung,Jakarta,Kereta,Papandayan 7047A,Eksekutif,14:39,17:49,200000,190
Bandung,Jakarta,Kereta,Papandayan Panoramic 7047PC,Eksekutif,14:39,17:49,425000,190
Bandung,Jakarta,Kereta,Papandayan 7047A,Ekonomi,14:39,17:49,150000,190
Bandung,Jakarta,Kereta,Papandayan 7047A,Eksekutif,15:00,17:49,200000,169
Bandung,Jakarta,Kereta,Papandayan 7047A,Ekonomi,15:00,17:49,150000,169
Bandung,Jakarta,Kereta,Papandayan Panoramic 7047PC,Eksekutif,15:00,17:49,425000,169
Bandung,Jakarta,Kereta,Papandayan 7047A,Eksekutif,15:12,17:49,200000,157
Bandung,Jakarta,Kereta,Papandayan 7047A,Ekonomi,15:12,17:49,150000,157
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:20,510000,158
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Eksekutif,09:35,12:28,200000,173
Bandung,Jakarta,Kereta,Argo Parahyangan 39B,Eksekutif,11:42,14:20,200000,158
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:20,435000,158
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Eksekutif,09:35,12:45,200000,190
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Ekonomi,09:35,12:45,150000,190
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Eksekutif,09:49,12:28,200000,159
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Ekonomi,09:49,12:28,150000,159
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Ekonomi,09:49,12:45,150000,176
Bandung,Jakarta,Kereta,Argo Parahyangan 49,Eksekutif,09:49,12:45,200000,176
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:20,435000,170
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:20,510000,170
Bandung,Jakarta,Kereta,Argo Parahyangan 39B,Eksekutif,11:30,14:20,200000,170
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:20,380000,170
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:20,410000,170
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:37,435000,187
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:37,380000,187
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:37,410000,187
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:30,14:37,510000,187
Bandung,Jakarta,Kereta,Argo Parahyangan 39B,Eksekutif,11:30,14:37,200000,187
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:20,410000,158
Bandung,Jakarta,Kereta,Argo Parahyangan Luxury 39BL,Eksekutif,11:42,14:20,380000,158
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,21:09,08:09,650000,660
Bandung,Surabaya,Kereta,Harina 126,Ekonomi,21:09,08:09,340000,660
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,20:55,08:09,630000,674
Bandung,Kebumen,Kereta,Malabar 122,Eksekutif,17:20,22:51,520000,331
Bandung,Pekalongan,Kereta,Harina 126,Ekonomi,20:55,02:55,280000,360
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,20:55,02:55,465000,360
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,20:55,02:55,435000,360
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,20:55,02:55,520000,360
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,20:55,02:55,505000,360
Bandung,Pekalongan,Kereta,Harina 126,Ekonomi,20:55,02:55,300000,360
Bandung,Pekalongan,Kereta,Harina 126,Ekonomi,20:55,02:55,275000,360
Bandung,Pekalongan,Kereta,Harina 126,Ekonomi,21:09,02:55,275000,346
Bandung,Pekalongan,Kereta,Harina 126,Ekonomi,21:09,02:55,280000,346
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,21:09,02:55,435000,346
Bandung,Pekalongan,Kereta,Harina 126,Ekonomi,21:09,02:55,300000,346
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,21:09,02:55,520000,346
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,21:09,02:55,505000,346
Bandung,Pekalongan,Kereta,Harina 126,Eksekutif,21:09,02:55,465000,346
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:00,22:57,340000,357
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:00,22:57,230000,357
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:13,23:44,340000,391
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:00,22:57,370000,357
Bandung,Pekalongan,Kereta,Ciremai 144,Ekonomi,17:13,23:44,240000,391
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:13,23:44,370000,391
Bandung,Garut,Kereta,Lodaya 94,Eksekutif,19:11,20:16,430000,65
Bandung,Cirebon,Kereta,Harina 126,Ekonomi,21:09,00:56,200000,227
Bandung,Cirebon,Kereta,Harina 126,Eksekutif,21:09,00:56,380000,227
Bandung,Cirebon,Kereta,Harina 126,Eksekutif,21:09,00:56,390000,227
Bandung,Cirebon,Kereta,Harina 126,Eksekutif,21:09,00:56,325000,227
Bandung,Cirebon,Kereta,Harina 126,Ekonomi,21:09,00:56,205000,227
Bandung,Cirebon,Kereta,Harina 126,Ekonomi,21:09,00:56,210000,227
Bandung,Cirebon,Kereta,Harina 126,Eksekutif,21:09,00:56,350000,227
Bandung,Pekalongan,Kereta,Ciremai 144,Ekonomi,17:00,23:44,230000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Ekonomi,17:00,23:44,240000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Ekonomi,17:00,23:44,250000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:00,23:44,350000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:00,23:44,370000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:00,23:44,340000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:00,23:44,320000,404
Bandung,Pekalongan,Kereta,Ciremai 144,Ekonomi,17:13,23:44,230000,391
Bandung,Pekalongan,Kereta,Ciremai 144,Ekonomi,17:13,23:44,250000,391
Bandung,Pekalongan,Kereta,Ciremai 144,Eksekutif,17:13,23:44,350000,391
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:00,22:57,350000,357
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:00,22:57,240000,357
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:00,22:57,320000,357
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Ekonomi,20:00,07:08,410000,668
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Eksekutif,20:00,07:08,650000,668
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Ekonomi,20:00,07:08,420000,668
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Eksekutif,20:00,07:08,630000,668
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Ekonomi,20:00,07:08,430000,668
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Eksekutif,20:00,07:08,580000,668
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Ekonomi,20:11,07:08,410000,657
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Eksekutif,20:11,07:08,650000,657
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Ekonomi,20:11,07:08,430000,657
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Eksekutif,20:11,07:08,630000,657
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Eksekutif,20:11,07:08,580000,657
Bandung,Surabaya,Kereta,Mutiara Selatan 86,Ekonomi,20:11,07:08,420000,657
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,20:55,08:09,580000,674
Bandung,Surabaya,Kereta,Harina 126,Ekonomi,20:55,08:09,370000,674
Bandung,Surabaya,Kereta,Harina 126,Ekonomi,20:55,08:09,350000,674
Bandung,Surabaya,Kereta,Harina 126,Ekonomi,20:55,08:09,340000,674
Bandung,Surabaya,Kereta,Harina 126,Eksekutif,20:55,08:09,650000,674
Bandung,Surabaya,Kereta,Turangga 66,Eksekutif,18:10,04:21,670000,611
Bandung,Surabaya,Kereta,Turangga 66,Eksekutif,18:10,04:21,650000,611
Bandung,Surabaya,Kereta,Turangga Panoramic 66PC,Eksekutif,18:10,04:21,1100000,611
Bandung,Surabaya,Kereta,Turangga 66,Eksekutif,18:10,04:21,750000,611
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:00,22:57,250000,357
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:13,22:57,220000,344
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:13,22:57,250000,344
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:13,22:57,230000,344
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:13,22:57,240000,344
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:13,22:57,350000,344
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:13,22:57,200000,344
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:13,22:57,370000,344
Bandung,Bandung,Kereta,Lodaya 94,Ekonomi,19:11,20:50,280000,99
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:13,22:57,340000,344
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:13,22:57,320000,344
Bandung,Pemalang,Kereta,Ciremai 144,Eksekutif,17:13,22:57,310000,344
Bandung,Surabaya,Kereta,Argo Wilis Panoramic 6PC,Eksekutif,07:40,17:35,1200000,595
Bandung,Surabaya,Kereta,Argo Wilis 6,Eksekutif,07:40,17:35,730000,595
Bandung,Surabaya,Kereta,Pasundan 240,Ekonomi,10:15,23:54,280000,819
Bandung,Surabaya,Kereta,Pasundan 240,Ekonomi,10:15,23:54,290000,819
Bandung,Surabaya,Kereta,Pasundan 240,Ekonomi,10:15,23:54,270000,819
Bandung,Surabaya,Kereta,Turangga 66,Eksekutif,18:10,04:21,600000,611
Bandung,Pemalang,Kereta,Ciremai 144,Ekonomi,17:13,22:57,210000,344
Bandung,Kebumen,Kereta,Malabar 122,Eksekutif,17:20,22:51,505000,331
Bandung,Kebumen,Kereta,Malabar 122,Ekonomi,17:20,22:51,280000,331
Bandung,Kebumen,Kereta,Malabar 122,Eksekutif,17:20,22:51,465000,331
Bandung,Bandung,Kereta,Malabar 122,Eksekutif,17:20,17:29,505000,9
Bandung,Bandung,Kereta,Malabar 122,Ekonomi,17:20,17:29,280000,9
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,130000,11
Bandung,Bandung,Kereta,Ciremai 144,Eksekutif,17:00,17:11,205000,11
Bandung,Bandung,Kereta,Ciremai 144,Eksekutif,17:00,17:11,225000,11
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,150000,11
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,145000,11
Bandung,Bandung,Kereta,Ciremai 144,Eksekutif,17:00,17:11,195000,11
Bandung,Bandung,Kereta,Ciremai 144,Eksekutif,17:00,17:11,210000,11
Bandung,Bandung,Kereta,Malabar 122,Ekonomi,17:20,17:29,255000,9
Bandung,Bandung,Kereta,Ciremai 144,Eksekutif,17:00,17:11,190000,11
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,115000,11
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,140000,11
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,135000,11
Bandung,Bandung,Kereta,Argo Parahyangan 50A,Eksekutif,16:02,16:12,200000,10
Bandung,Bandung,Kereta,Argo Parahyangan 50A,Ekonomi,16:02,16:12,150000,10
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,15:11,15:20,360000,9
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,15:11,15:20,490000,9
Bandung,Bandung,Kereta,Lodaya 91,Eksekutif,15:11,15:20,430000,9
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,15:11,15:20,300000,9
Bandung,Bandung,Kereta,Ciremai 144,Ekonomi,17:00,17:11,120000,11
Bandung,Bandung,Kereta,Lodaya 91,Ekonomi,15:11,15:20,280000,9
Bandung,Bandung,Kereta,Malabar 122,Eksekutif,17:20,17:29,430000,9
Bandung,Bandung,Kereta,Malabar 122,Eksekutif,17:20,17:29,520000,9
Bandung,Bandung,Kereta,Mutiara Selatan 86,Ekonomi,20:00,20:09,260000,9
